county_fips,county_name,year,qwi_emp_total_private,qwi_hires_total_private,qwi_separations_total_private,qwi_earns_total_private,qwi_job_gains_total_private,qwi_job_losses_total_private,qwi_emp_flag_issue_total_private,qwi_hires_flag_issue_total_private,qwi_sep_flag_issue_total_private,qwi_earns_flag_issue_total_private,qwi_job_gains_flag_issue_total_private,qwi_job_losses_flag_issue_total_private,qwi_quarters_observed_total_private,qwi_incomplete_year_total_private,qwi_emp_agriculture,qwi_hires_agriculture,qwi_separations_agriculture,qwi_earns_agriculture,qwi_job_gains_agriculture,qwi_job_losses_agriculture,qwi_emp_flag_issue_agriculture,qwi_hires_flag_issue_agriculture,qwi_sep_flag_issue_agriculture,qwi_earns_flag_issue_agriculture,qwi_job_gains_flag_issue_agriculture,qwi_job_losses_flag_issue_agriculture,qwi_quarters_observed_agriculture,qwi_incomplete_year_agriculture,qwi_emp_construction,qwi_hires_construction,qwi_separations_construction,qwi_earns_construction,qwi_job_gains_construction,qwi_job_losses_construction,qwi_emp_flag_issue_construction,qwi_hires_flag_issue_construction,qwi_sep_flag_issue_construction,qwi_earns_flag_issue_construction,qwi_job_gains_flag_issue_construction,qwi_job_losses_flag_issue_construction,qwi_quarters_observed_construction,qwi_incomplete_year_construction,qwi_emp_manufacturing,qwi_hires_manufacturing,qwi_separations_manufacturing,qwi_earns_manufacturing,qwi_job_gains_manufacturing,qwi_job_losses_manufacturing,qwi_emp_flag_issue_manufacturing,qwi_hires_flag_issue_manufacturing,qwi_sep_flag_issue_manufacturing,qwi_earns_flag_issue_manufacturing,qwi_job_gains_flag_issue_manufacturing,qwi_job_losses_flag_issue_manufacturing,qwi_quarters_observed_manufacturing,qwi_incomplete_year_manufacturing,qwi_emp_retail,qwi_hires_retail,qwi_separations_retail,qwi_earns_retail,qwi_job_gains_retail,qwi_job_losses_retail,qwi_emp_flag_issue_retail,qwi_hires_flag_issue_retail,qwi_sep_flag_issue_retail,qwi_earns_flag_issue_retail,qwi_job_gains_flag_issue_retail,qwi_job_losses_flag_issue_retail,qwi_quarters_observed_retail,qwi_incomplete_year_retail,qwi_emp_transport_warehousing,qwi_hires_transport_warehousing,qwi_separations_transport_warehousing,qwi_earns_transport_warehousing,qwi_job_gains_transport_warehousing,qwi_job_losses_transport_warehousing,qwi_emp_flag_issue_transport_warehousing,qwi_hires_flag_issue_transport_warehousing,qwi_sep_flag_issue_transport_warehousing,qwi_earns_flag_issue_transport_warehousing,qwi_job_gains_flag_issue_transport_warehousing,qwi_job_losses_flag_issue_transport_warehousing,qwi_quarters_observed_transport_warehousing,qwi_incomplete_year_transport_warehousing,qwi_emp_health_social,qwi_hires_health_social,qwi_separations_health_social,qwi_earns_health_social,qwi_job_gains_health_social,qwi_job_losses_health_social,qwi_emp_flag_issue_health_social,qwi_hires_flag_issue_health_social,qwi_sep_flag_issue_health_social,qwi_earns_flag_issue_health_social,qwi_job_gains_flag_issue_health_social,qwi_job_losses_flag_issue_health_social,qwi_quarters_observed_health_social,qwi_incomplete_year_health_social,qwi_emp_accom_food,qwi_hires_accom_food,qwi_separations_accom_food,qwi_earns_accom_food,qwi_job_gains_accom_food,qwi_job_losses_accom_food,qwi_emp_flag_issue_accom_food,qwi_hires_flag_issue_accom_food,qwi_sep_flag_issue_accom_food,qwi_earns_flag_issue_accom_food,qwi_job_gains_flag_issue_accom_food,qwi_job_losses_flag_issue_accom_food,qwi_quarters_observed_accom_food,qwi_incomplete_year_accom_food
27025,Chisago,2013,10940.0,8017.0,7739.0,3014.75,2874.0,2598.0,0,0,0,0,0,0,4,0,34.25,59.0,62.0,1814.25,37.0,41.0,0,0,0,0,0,0,4,0,733.75,1000.0,943.0,4093.0,556.0,498.0,0,0,0,0,0,0,4,0,2253.0,1003.0,937.0,3924.75,417.0,351.0,0,0,0,0,0,0,4,0,1592.5,1131.0,1105.0,2200.0,395.0,367.0,0,0,0,0,0,0,4,0,184.75,143.0,127.0,3372.0,67.0,52.0,0,0,0,0,0,0,4,0,2862.5,1608.0,1560.0,3076.5,285.0,236.0,0,0,0,0,0,0,4,0,1156.5,1306.0,1265.0,1051.0,398.0,356.0,0,0,0,0,0,0,4,0
27025,Chisago,2014,11284.5,8352.0,8174.0,3278.75,2901.0,2723.0,0,0,0,0,0,0,4,0,30.0,58.0,57.0,1586.5,35.0,35.0,0,1,1,0,0,0,4,0,782.75,1041.0,1015.0,4314.0,561.0,535.0,0,0,0,0,0,0,4,0,2432.5,1187.0,1089.0,4911.0,488.0,390.0,0,0,0,0,0,0,4,0,1647.25,1191.0,1121.0,2263.0,349.0,278.0,0,0,0,0,0,0,4,0,199.25,187.0,171.0,3417.25,75.0,60.0,0,0,0,0,0,0,4,0,2853.5,1433.0,1586.0,3098.5,229.0,383.0,0,0,0,0,0,0,4,0,1206.5,1414.0,1414.0,1092.5,393.0,393.0,0,0,0,0,0,0,4,0
27025,Chisago,2015,11589.0,9059.0,8456.0,3458.75,3042.0,2439.0,0,0,0,0,0,0,4,0,35.5,93.0,78.0,2117.75,61.0,45.0,0,0,0,0,0,0,4,0,866.25,1132.0,1015.0,4685.75,618.0,500.0,0,0,0,0,0,0,4,0,2638.75,1280.0,938.0,4989.0,555.0,213.0,0,0,0,0,0,0,4,0,1721.25,1177.0,1221.0,2327.0,300.0,345.0,0,0,0,0,0,0,4,0,208.25,158.0,137.0,3781.25,78.0,58.0,0,0,0,0,0,0,4,0,2687.25,1579.0,1605.0,3301.25,251.0,276.0,0,0,0,0,0,0,4,0,1191.5,1529.0,1433.0,1145.25,435.0,340.0,0,0,0,0,0,0,4,0
27025,Chisago,2016,11933.5,9270.0,8929.0,3235.5,2913.0,2573.0,0,0,0,0,0,0,4,0,43.0,84.0,81.0,3211.25,47.0,43.0,0,0,0,0,0,0,4,0,946.25,1039.0,999.0,5004.5,571.0,530.0,0,0,0,0,0,0,4,0,2501.75,1097.0,1022.0,3864.75,399.0,325.0,0,0,0,0,0,0,4,0,1669.5,1187.0,1270.0,2485.25,284.0,366.0,0,0,0,0,0,0,4,0,237.0,175.0,160.0,3570.0,75.0,60.0,0,0,0,0,0,0,4,0,2872.75,1703.0,1643.0,3278.0,303.0,241.0,0,0,0,0,0,0,4,0,1318.75,1793.0,1615.0,1236.75,518.0,340.0,0,0,0,0,0,0,4,0
27025,Chisago,2017,12001.75,8909.0,8861.0,3309.5,2796.0,2748.0,0,0,0,0,0,0,4,0,34.25,45.0,59.0,3602.75,28.0,39.0,0,1,0,0,0,0,4,0,1005.0,1012.0,1002.0,4892.5,596.0,585.0,0,0,0,0,0,0,4,0,2381.25,882.0,948.0,3890.0,295.0,359.0,0,0,0,0,0,0,4,0,1634.5,1289.0,1200.0,2550.5,375.0,285.0,0,0,0,0,0,0,4,0,247.5,210.0,204.0,3451.5,78.0,72.0,0,0,0,0,0,0,4,0,2894.75,1695.0,1711.0,3458.75,264.0,279.0,0,0,0,0,0,0,4,0,1323.75,1411.0,1490.0,1302.25,295.0,373.0,0,0,0,0,0,0,4,0
27025,Chisago,2018,12182.25,9607.0,9312.0,3432.25,3102.0,2809.0,0,0,0,0,0,0,4,0,28.0,38.0,38.0,2274.75,26.0,26.0,0,0,0,0,0,0,4,0,1059.5,1215.0,1122.0,5038.75,673.0,580.0,0,0,0,0,0,0,4,0,2402.75,1161.0,1049.0,4001.75,306.0,195.0,0,0,0,0,0,0,4,0,1684.25,1384.0,1361.0,2613.5,350.0,327.0,0,0,0,0,0,0,4,0,311.0,304.0,244.0,3562.0,127.0,66.0,0,0,0,0,0,0,4,0,2823.75,1581.0,1593.0,3509.75,310.0,321.0,0,0,0,0,0,0,4,0,1276.75,1510.0,1581.0,1405.75,432.0,502.0,0,0,0,0,0,0,4,0
27025,Chisago,2019,12342.5,9605.0,9398.0,3503.5,3139.0,2935.0,0,0,0,0,0,0,4,0,26.5,32.0,36.0,2656.25,17.0,20.0,0,1,0,0,0,0,4,0,1097.0,1147.0,1177.0,5398.5,639.0,670.0,0,0,0,0,0,0,4,0,2492.0,1072.0,1071.0,4070.0,255.0,255.0,0,0,0,0,0,0,4,0,1680.75,1351.0,1294.0,2644.75,397.0,342.0,0,0,0,0,0,0,4,0,370.75,258.0,250.0,3477.75,88.0,79.0,0,0,0,0,0,0,4,0,2702.5,1493.0,1554.0,3645.25,260.0,323.0,0,0,0,0,0,0,4,0,1222.0,1676.0,1547.0,1422.5,548.0,418.0,0,0,0,0,0,0,4,0
27025,Chisago,2020,12121.75,9340.0,9468.0,3720.75,3559.0,3688.0,0,0,0,0,0,0,4,0,26.25,23.0,26.0,3042.75,22.0,24.0,0,1,1,0,0,0,4,0,1210.5,1118.0,1036.0,5352.25,715.0,630.0,0,0,0,0,0,0,4,0,2344.25,1354.0,1307.0,4184.25,629.0,582.0,0,0,0,0,0,0,4,0,1747.0,1348.0,1245.0,2992.0,426.0,324.0,0,0,0,0,0,0,4,0,380.0,340.0,306.0,3710.75,130.0,96.0,0,0,0,0,0,0,4,0,2626.25,1427.0,1348.0,3947.0,551.0,471.0,0,0,0,0,0,0,4,0,1185.25,1377.0,1634.0,1348.0,368.0,625.0,0,0,0,0,0,0,4,0
27025,Chisago,2021,12851.75,10027.0,9767.0,4193.75,3347.0,3086.0,0,0,0,0,0,0,4,0,26.25,30.0,35.0,3375.5,23.0,29.0,0,0,0,0,0,0,4,0,1268.5,1169.0,1161.0,5410.25,652.0,643.0,0,0,0,0,0,0,4,0,2579.25,1447.0,1206.0,4518.0,438.0,198.0,0,0,0,0,0,0,4,0,1863.5,1296.0,1325.0,3107.75,330.0,359.0,0,0,0,0,0,0,4,0,408.0,345.0,392.0,3639.25,164.0,212.0,0,0,0,0,0,0,4,0,2629.0,1518.0,1633.0,5117.75,317.0,431.0,0,0,0,0,0,0,4,0,1136.0,1422.0,1342.0,1617.75,427.0,346.0,0,0,0,0,0,0,4,0
27025,Chisago,2022,13119.0,10377.0,9886.0,4372.0,3707.0,3214.0,0,0,0,0,0,0,4,0,21.0,28.0,25.0,3649.75,26.0,25.0,0,1,1,0,0,0,4,0,1348.5,1264.0,1182.0,5858.5,700.0,618.0,0,0,0,0,0,0,4,0,2677.25,1229.0,1352.0,4779.5,242.0,366.0,0,0,0,0,0,0,4,0,1787.5,1263.0,1221.0,3260.25,308.0,265.0,0,0,0,0,0,0,4,0,335.0,281.0,277.0,3677.25,115.0,109.0,0,0,0,0,0,0,4,0,2705.25,1645.0,1297.0,5030.75,679.0,333.0,0,0,0,0,0,0,4,0,1182.5,1467.0,1449.0,1741.0,435.0,418.0,0,0,0,0,0,0,4,0
27025,Chisago,2023,12528.0,9589.0,9426.0,4299.0,3453.0,3291.0,0,0,0,0,0,0,4,0,19.25,22.0,21.0,3600.5,15.0,14.0,0,1,1,0,0,0,4,0,1387.75,1250.0,1151.0,6281.5,650.0,550.0,0,0,0,0,0,0,4,0,2514.5,1436.0,1492.0,5280.5,599.0,656.0,0,0,0,0,0,0,4,0,1849.5,1225.0,1174.0,3281.5,328.0,278.0,0,0,0,0,0,0,4,0,335.75,237.0,215.0,3846.0,91.0,68.0,0,0,0,0,0,0,4,0,2278.5,1250.0,1254.0,4119.25,312.0,316.0,0,0,0,0,0,0,4,0,1186.0,1507.0,1447.0,1862.0,427.0,366.0,0,0,0,0,0,0,4,0
27027,Clay,2011,14052.0,11593.0,11775.0,2557.5,3709.0,3888.0,0,0,0,0,0,0,4,0,226.25,669.0,676.0,2653.25,142.0,149.0,0,0,0,0,0,0,4,0,770.25,922.0,913.0,3286.5,437.0,428.0,0,0,0,0,0,0,4,0,906.5,497.0,762.0,3538.75,152.0,417.0,0,0,0,0,0,0,4,0,2270.75,1831.0,1589.0,1988.25,682.0,441.0,0,0,0,0,0,0,4,0,395.25,431.0,363.0,2508.5,224.0,156.0,0,0,0,0,0,0,4,0,3083.0,2022.0,2058.0,1983.75,527.0,562.0,0,0,0,0,0,0,4,0,1690.25,1742.0,1815.0,1078.0,395.0,469.0,0,0,0,0,0,0,4,0
27027,Clay,2012,14332.75,13109.0,12564.0,2749.5,4216.0,3670.0,0,0,0,0,0,0,4,0,231.0,683.0,695.0,3014.75,174.0,186.0,0,0,0,0,0,0,4,0,775.25,841.0,844.0,3528.0,446.0,448.0,0,0,0,0,0,0,4,0,910.5,1186.0,852.0,3737.25,532.0,198.0,0,0,0,0,0,0,4,0,2376.5,1754.0,1783.0,2045.25,444.0,474.0,0,0,0,0,0,0,4,0,462.25,424.0,388.0,3006.75,231.0,196.0,0,0,0,0,0,0,4,0,3125.75,2217.0,2225.0,2068.75,482.0,490.0,0,0,0,0,0,0,4,0,1659.25,2075.0,2030.0,1136.0,477.0,433.0,0,0,0,0,0,0,4,0
27027,Clay,2013,14553.25,13372.0,13051.0,2854.0,4072.0,3751.0,0,0,0,0,0,0,4,0,228.25,714.0,691.0,3107.5,181.0,158.0,0,0,0,0,0,0,4,0,780.0,1011.0,958.0,3358.25,494.0,439.0,0,0,0,0,0,0,4,0,1054.0,863.0,844.0,3927.5,252.0,233.0,0,0,0,0,0,0,4,0,2326.0,2103.0,2060.0,2054.5,550.0,509.0,0,0,0,0,0,0,4,0,467.25,433.0,399.0,3056.25,200.0,168.0,0,0,0,0,0,0,4,0,3133.75,2140.0,2130.0,2235.0,502.0,494.0,0,0,0,0,0,0,4,0,1619.75,2077.0,2066.0,1199.0,547.0,534.0,0,0,0,0,0,0,4,0
27027,Clay,2014,14725.25,13167.0,13457.0,2931.75,3538.0,3828.0,0,0,0,0,0,0,4,0,228.25,658.0,667.0,3140.75,138.0,146.0,0,0,0,0,0,0,4,0,809.75,976.0,1077.0,3599.5,467.0,566.0,0,0,0,0,0,0,4,0,1117.25,577.0,507.0,4084.75,193.0,124.0,0,0,0,0,0,0,4,0,2343.5,2199.0,2238.0,2147.0,580.0,619.0,0,0,0,0,0,0,4,0,531.25,524.0,560.0,3143.0,187.0,224.0,0,0,0,0,0,0,4,0,3221.75,2109.0,2213.0,2398.0,442.0,547.0,0,0,0,0,0,0,4,0,1705.25,2496.0,2469.0,1312.5,445.0,419.0,0,0,0,0,0,0,4,0
27027,Clay,2015,14550.75,13648.0,13406.0,3109.0,3725.0,3484.0,0,0,0,0,0,0,4,0,230.75,708.0,687.0,4556.5,186.0,163.0,0,0,0,0,0,0,4,0,789.0,968.0,962.0,3675.5,488.0,480.0,0,0,0,0,0,0,4,0,1175.75,579.0,568.0,4305.25,198.0,189.0,0,0,0,0,0,0,4,0,2207.25,1862.0,1986.0,2236.25,357.0,483.0,0,0,0,0,0,0,4,0,529.25,457.0,431.0,3324.5,218.0,192.0,0,0,0,0,0,0,4,0,3161.0,2535.0,2384.0,2480.75,548.0,396.0,0,0,0,0,0,0,4,0,1795.75,2822.0,2747.0,1455.0,579.0,503.0,0,0,0,0,0,0,4,0
27027,Clay,2016,14794.25,12868.0,12794.0,3170.75,3406.0,3332.0,0,0,0,0,0,0,4,0,254.25,759.0,715.0,3951.0,194.0,149.0,0,0,0,0,0,0,4,0,780.0,921.0,836.0,3759.5,513.0,427.0,0,0,0,0,0,0,4,0,1160.5,430.0,463.0,4178.5,131.0,163.0,0,0,0,0,0,0,4,0,2274.25,1878.0,1859.0,2549.5,394.0,373.0,0,0,0,0,0,0,4,0,553.0,453.0,470.0,3264.75,198.0,215.0,0,0,0,0,0,0,4,0,3213.25,2332.0,2430.0,2505.75,401.0,499.0,0,0,0,0,0,0,4,0,1725.75,2302.0,2389.0,1400.0,460.0,548.0,0,0,0,0,0,0,4,0
27027,Clay,2017,15150.0,13086.0,12569.0,3209.0,4061.0,3545.0,0,0,0,0,0,0,4,0,262.5,751.0,788.0,3670.5,147.0,182.0,0,0,0,0,0,0,4,0,871.5,1075.0,1091.0,3766.0,535.0,552.0,0,0,0,0,0,0,4,0,1186.75,460.0,413.0,4457.5,171.0,125.0,0,0,0,0,0,0,4,0,2071.0,1643.0,1618.0,2357.0,367.0,342.0,0,0,0,0,0,0,4,0,550.25,442.0,428.0,3526.75,210.0,195.0,0,0,0,0,0,0,4,0,3261.5,2572.0,2260.0,2562.5,716.0,404.0,0,0,0,0,0,0,4,0,1719.25,2278.0,2230.0,1375.25,544.0,495.0,0,0,0,0,0,0,4,0
27027,Clay,2018,15286.5,13805.0,13707.0,3331.0,4122.0,4024.0,0,0,0,0,0,0,4,0,286.75,825.0,828.0,3930.75,198.0,201.0,0,0,0,0,0,0,4,0,826.5,1157.0,1122.0,3888.25,550.0,515.0,0,0,0,0,0,0,4,0,1187.0,482.0,477.0,4523.0,147.0,143.0,0,0,0,0,0,0,4,0,1977.0,1979.0,1716.0,2496.5,729.0,467.0,0,0,0,0,0,0,4,0,561.25,534.0,580.0,3483.5,212.0,258.0,0,0,0,0,0,0,4,0,3422.25,2382.0,2538.0,2613.25,416.0,572.0,0,0,0,0,0,0,4,0,1716.5,2225.0,2213.0,1399.75,446.0,434.0,0,0,0,0,0,0,4,0
27027,Clay,2019,16005.0,15238.0,14576.0,3331.25,4673.0,4011.0,0,0,0,0,0,0,4,0,259.5,703.0,710.0,4206.75,175.0,182.0,0,0,0,0,0,0,4,0,873.75,1136.0,1100.0,4266.75,594.0,558.0,0,0,0,0,0,0,4,0,1209.25,568.0,571.0,4325.0,176.0,179.0,0,0,0,0,0,0,4,0,2494.75,2244.0,2106.0,2380.25,561.0,424.0,0,0,0,0,0,0,4,0,496.0,495.0,467.0,3367.25,201.0,173.0,0,0,0,0,0,0,4,0,3480.25,3090.0,2740.0,2688.0,940.0,591.0,0,0,0,0,0,0,4,0,1734.5,2373.0,2374.0,1403.25,500.0,502.0,0,0,0,0,0,0,4,0
27027,Clay,2020,15858.75,12419.0,13490.0,3725.25,3533.0,4605.0,0,0,0,0,0,0,4,0,265.25,728.0,745.0,4198.75,181.0,197.0,0,0,0,0,0,0,4,0,886.25,1147.0,1046.0,4533.5,605.0,504.0,0,0,0,0,0,0,4,0,1168.5,551.0,534.0,4741.75,204.0,187.0,0,0,0,0,0,0,4,0,2456.0,2070.0,2076.0,2532.0,447.0,454.0,0,0,0,0,0,0,4,0,486.0,447.0,496.0,3739.25,207.0,255.0,0,0,0,0,0,0,4,0,3468.75,2404.0,2499.0,3060.25,493.0,589.0,0,0,0,0,0,0,4,0,1449.0,1900.0,2314.0,1406.5,377.0,792.0,0,0,0,0,0,0,4,0
27027,Clay,2021,15902.75,14107.0,14373.0,4068.25,4089.0,4356.0,0,0,0,0,0,0,4,0,254.0,755.0,743.0,4684.25,177.0,167.0,0,0,0,0,0,0,4,0,1031.25,1252.0,1209.0,5044.75,610.0,568.0,0,0,0,0,0,0,4,0,1234.25,687.0,626.0,4933.5,223.0,164.0,0,0,0,0,0,0,4,0,2468.25,2253.0,2252.0,2743.0,431.0,431.0,0,0,0,0,0,0,4,0,485.25,442.0,453.0,3554.0,172.0,182.0,0,0,0,0,0,0,4,0,3434.25,2375.0,2716.0,3396.5,393.0,733.0,0,0,0,0,0,0,4,0,1436.75,2415.0,2235.0,1686.5,660.0,480.0,0,0,0,0,0,0,4,0
27027,Clay,2022,15578.5,15733.0,14919.0,4384.5,4347.0,3531.0,0,0,0,0,0,0,4,0,263.75,786.0,767.0,4927.25,193.0,173.0,0,0,0,0,0,0,4,0,1108.5,1446.0,1292.0,5201.5,649.0,495.0,0,0,0,0,0,0,4,0,1302.25,774.0,726.0,5317.5,199.0,151.0,0,0,0,0,0,0,4,0,2392.0,2417.0,2516.0,3062.75,416.0,516.0,0,0,0,0,0,0,4,0,503.25,492.0,448.0,4012.75,165.0,122.0,0,0,0,0,0,0,4,0,3104.0,3163.0,2860.0,3611.25,752.0,448.0,0,0,0,0,0,0,4,0,1531.25,2275.0,2222.0,1748.25,581.0,528.0,0,0,0,0,0,0,4,0
27027,Clay,2023,16097.75,13851.0,13798.0,5197.75,3672.0,3619.0,0,0,0,0,0,0,4,0,294.75,806.0,798.0,5827.5,196.0,189.0,0,0,0,0,0,0,4,0,1193.5,1259.0,1259.0,5811.25,531.0,531.0,0,0,0,0,0,0,4,0,1341.5,744.0,747.0,5646.25,210.0,214.0,0,0,0,0,0,0,4,0,2319.0,2004.0,2010.0,2991.75,347.0,353.0,0,0,0,0,0,0,4,0,520.5,388.0,409.0,4252.25,136.0,158.0,0,0,0,0,0,0,4,0,3449.5,2518.0,2322.0,3999.0,480.0,283.0,0,0,0,0,0,0,4,0,1571.75,2165.0,2145.0,1807.25,492.0,474.0,0,0,0,0,0,0,4,0
27029,Clearwater,2011,1990.5,1613.0,1593.0,2562.25,601.0,582.0,0,0,0,0,0,0,4,0,70.75,106.0,104.0,2808.5,65.0,63.0,0,0,0,0,0,0,4,0,256.5,452.0,404.0,4738.75,280.0,232.0,0,0,0,0,0,0,4,0,368.5,116.0,105.0,3918.5,40.0,30.0,0,0,0,0,0,0,4,0,222.25,128.0,118.0,1321.25,52.0,42.0,0,0,0,0,0,0,4,0,57.75,26.0,23.0,4987.0,13.0,10.0,0,0,0,0,0,0,4,0,649.5,506.0,534.0,1470.0,40.0,69.0,0,0,0,0,0,0,4,0,118.0,157.0,170.0,677.25,55.0,68.0,0,0,0,0,0,0,4,0
27029,Clearwater,2012,1989.25,1638.0,1560.0,2621.5,631.0,553.0,0,0,0,0,0,0,4,0,69.75,114.0,111.0,2910.5,89.0,84.0,0,1,1,0,0,0,4,0,259.0,382.0,391.0,4682.5,164.0,173.0,0,0,0,0,0,0,4,0,390.75,124.0,78.0,4128.75,65.0,18.0,0,0,0,0,0,0,4,0,214.75,115.0,136.0,1358.25,37.0,58.0,0,0,0,0,0,0,4,0,29.25,72.0,62.0,7756.25,54.0,45.0,0,1,1,0,0,0,4,0,647.75,509.0,492.0,1484.5,78.0,62.0,0,0,0,0,0,0,4,0,133.25,184.0,156.0,688.5,87.0,59.0,0,0,0,0,0,0,4,0
27029,Clearwater,2013,2200.0,1902.0,1714.0,2882.25,643.0,455.0,0,0,0,0,0,0,4,0,68.0,108.0,105.0,2844.0,55.0,52.0,0,1,1,0,0,0,4,0,276.0,489.0,482.0,6019.75,192.0,185.0,0,0,0,0,0,0,4,0,428.5,142.0,123.0,4029.0,39.0,20.0,0,0,0,0,0,0,4,0,211.25,167.0,162.0,1463.25,49.0,44.0,0,0,0,0,0,0,4,0,82.5,76.0,29.0,7817.0,51.0,4.0,0,0,0,0,0,0,4,0,727.25,601.0,512.0,1580.0,104.0,15.0,0,0,0,0,0,0,4,0,165.5,170.0,150.0,716.25,79.0,58.0,0,0,0,0,0,0,4,0
27029,Clearwater,2014,2358.75,1919.0,1770.0,3005.0,673.0,524.0,0,0,0,0,0,0,4,0,67.0,161.0,153.0,2989.75,55.0,47.0,0,0,0,0,0,0,4,0,267.25,437.0,358.0,5127.75,231.0,153.0,0,0,0,0,0,0,4,0,434.5,114.0,131.0,4477.25,34.0,51.0,0,0,0,0,0,0,4,0,214.0,176.0,174.0,1501.25,49.0,47.0,0,0,0,0,0,0,4,0,120.75,48.0,26.0,7774.25,27.0,4.0,0,0,0,0,0,0,4,0,805.5,634.0,615.0,1585.25,111.0,93.0,0,0,0,0,0,0,4,0,183.0,200.0,172.0,671.75,77.0,50.0,0,0,0,0,0,0,4,0
27029,Clearwater,2015,2501.0,2103.0,1976.0,3358.75,640.0,513.0,0,0,0,0,0,0,4,0,79.75,134.0,127.0,3124.75,50.0,44.0,0,0,0,0,0,0,4,0,350.5,528.0,515.0,5973.0,204.0,190.0,0,0,0,0,0,0,4,0,435.75,159.0,127.0,4858.5,59.0,31.0,0,0,0,0,0,0,4,0,222.5,210.0,171.0,1572.5,84.0,44.0,0,0,0,0,0,0,4,0,146.25,90.0,67.0,8362.25,31.0,8.0,0,0,0,0,0,0,4,0,789.5,601.0,618.0,1643.0,50.0,66.0,0,0,0,0,0,0,4,0,203.75,209.0,190.0,677.25,79.0,60.0,0,0,0,0,0,0,4,0
27029,Clearwater,2016,2593.25,1841.0,1911.0,3143.5,546.0,618.0,0,0,0,0,0,0,4,0,94.25,134.0,130.0,3076.5,90.0,84.0,0,0,0,0,0,0,4,0,319.75,479.0,462.0,5838.25,186.0,169.0,0,0,0,0,0,0,4,0,471.25,74.0,96.0,4021.5,18.0,39.0,0,0,0,0,0,0,4,0,252.75,186.0,181.0,1559.0,43.0,40.0,0,0,0,0,0,0,4,0,155.0,40.0,46.0,8322.5,7.0,15.0,0,0,0,0,0,0,4,0,808.5,579.0,652.0,1654.75,70.0,143.0,0,0,0,0,0,0,4,0,233.5,192.0,176.0,645.0,82.0,65.0,0,0,0,0,0,0,4,0
27029,Clearwater,2017,2458.0,1830.0,1912.0,3109.75,562.0,644.0,0,0,0,0,0,0,4,0,93.75,128.0,141.0,3372.5,87.0,99.0,0,0,0,0,0,0,4,0,282.5,458.0,489.0,4803.5,179.0,210.0,0,0,0,0,0,0,4,0,463.25,142.0,132.0,4288.5,42.0,33.0,0,0,0,0,0,0,4,0,245.75,189.0,198.0,1583.0,39.0,49.0,0,0,0,0,0,0,4,0,145.5,24.0,35.0,8640.25,4.0,15.0,0,0,0,0,0,0,4,0,728.5,521.0,533.0,1695.75,67.0,79.0,0,0,0,0,0,0,4,0,244.0,206.0,219.0,654.5,72.0,84.0,0,0,0,0,0,0,4,0
27029,Clearwater,2018,2242.25,1751.0,1695.0,3353.75,614.0,557.0,0,0,0,0,0,0,4,0,91.5,139.0,146.0,3654.5,87.0,93.0,0,0,0,0,0,0,4,0,249.25,391.0,345.0,4949.75,168.0,122.0,0,0,0,0,0,0,4,0,497.25,163.0,122.0,4605.75,56.0,15.0,0,0,0,0,0,0,4,0,234.25,201.0,203.0,1593.5,61.0,63.0,0,0,0,0,0,0,4,0,130.5,22.0,30.0,8121.75,2.0,11.0,0,0,0,0,0,0,4,0,568.0,414.0,441.0,1710.0,59.0,85.0,0,0,0,0,0,0,4,0,236.75,267.0,259.0,763.25,102.0,94.0,0,0,0,0,0,0,4,0
27029,Clearwater,2019,2326.75,1986.0,1910.0,3265.5,667.0,592.0,0,0,0,0,0,0,4,0,75.0,90.0,88.0,3718.0,61.0,57.0,0,0,0,0,0,0,4,0,341.0,604.0,585.0,5385.75,241.0,221.0,0,0,0,0,0,0,4,0,522.75,97.0,98.0,4309.5,27.0,28.0,0,0,0,0,0,0,4,0,239.25,237.0,252.0,1578.25,45.0,60.0,0,0,0,0,0,0,4,0,35.75,0.0,0.0,7236.25,0.0,0.0,0,0,0,0,0,0,4,0,636.5,566.0,481.0,2080.0,160.0,73.0,0,0,0,0,0,0,4,0,228.5,250.0,279.0,801.25,62.0,90.0,0,0,0,0,0,0,4,0
27029,Clearwater,2020,2258.25,1534.0,1511.0,3553.25,567.0,545.0,0,0,0,0,0,0,4,0,71.5,80.0,84.0,3974.25,41.0,43.0,0,0,0,0,0,0,4,0,364.5,598.0,511.0,5526.25,252.0,166.0,0,0,0,0,0,0,4,0,498.25,144.0,73.0,4511.75,114.0,44.0,0,0,0,0,0,0,4,0,218.25,208.0,227.0,1783.25,43.0,63.0,0,0,0,0,0,0,4,0,35.0,0.0,4.0,7233.5,0.0,4.0,0,0,0,0,0,0,4,0,639.25,303.0,363.0,2478.0,36.0,96.0,0,0,0,0,0,0,4,0,188.25,160.0,191.0,802.5,58.0,88.0,0,0,0,0,0,0,4,0
