county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,county_name_census,pop_total,pop_growth_rate,state_name_fema,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions,series_id,unemp_rate,series_title,qcew_estabs,qcew_employment,qcew_total_wages,qcew_avg_wkly_wage,ln_emp,ln_wage,ln_total_wages,emp_growth,wage_growth,bps_total_bldgs,bps_total_bldgs_rep,bps_total_units,bps_total_units_rep,bps_total_value,bps_total_value_rep,bps_bldgs_1_unit,bps_bldgs_1_unit_rep,bps_bldgs_2_units,bps_bldgs_2_units_rep,bps_bldgs_3_4_units,bps_bldgs_3_4_units_rep,bps_bldgs_5_units,bps_bldgs_5_units_rep,bps_units_1_unit,bps_units_1_unit_rep,bps_units_2_units,bps_units_2_units_rep,bps_units_3_4_units,bps_units_3_4_units_rep,bps_units_5_units,bps_units_5_units_rep,bps_value_1_unit,bps_value_1_unit_rep,bps_value_2_units,bps_value_2_units_rep,bps_value_3_4_units,bps_value_3_4_units_rep,bps_value_5_units,bps_value_5_units_rep,cbp_const_emp,cbp_const_q1_payroll,cbp_const_annual_payroll,cbp_const_establishments,bea_personal_income,bea_population,bea_pc_income,bea_real_gdp,bea_nominal_gdp,bea_real_gdp_construction,fhfa_annual_change,fhfa_hpi,fhfa_hpi_1990base,fhfa_hpi_2000base,usps_total_addr,usps_vacant_addr,usps_nostat_addr,usps_res_addr,usps_res_vacant_addr,usps_res_nostat_addr,usps_vacancy_rate,usps_nostat_rate,usps_res_vacancy_rate,usps_res_nostat_rate,qwi_emp_total_private,qwi_hires_total_private,qwi_separations_total_private,qwi_earns_total_private,qwi_job_gains_total_private,qwi_job_losses_total_private,qwi_eflag_tp,qwi_hflag_tp,qwi_sflag_tp,qwi_wflag_tp,qwi_jgflag_tp,qwi_jlflag_tp,qwi_quarters_observed_total_priv,qwi_inc_tp,qwi_emp_agriculture,qwi_hires_agriculture,qwi_separations_agriculture,qwi_earns_agriculture,qwi_job_gains_agriculture,qwi_job_losses_agriculture,qwi_emp_flag_issue_agriculture,qwi_hires_flag_issue_agriculture,qwi_sep_flag_issue_agriculture,qwi_earns_flag_issue_agriculture,qwi_job_gains_flag_issue_agricul,qwi_job_losses_flag_issue_agricu,qwi_quarters_observed_agricultur,qwi_incomplete_year_agriculture,qwi_emp_construction,qwi_hires_construction,qwi_separations_construction,qwi_earns_construction,qwi_job_gains_construction,qwi_job_losses_construction,qwi_eflag_con,qwi_hflag_con,qwi_sflag_con,qwi_wflag_con,qwi_jgflag_con,qwi_jlflag_con,qwi_quarters_observed_constructi,qwi_inc_con,qwi_emp_manufacturing,qwi_hires_manufacturing,qwi_separations_manufacturing,qwi_earns_manufacturing,qwi_job_gains_manufacturing,qwi_job_losses_manufacturing,qwi_emp_flag_issue_manufacturing,qwi_hires_flag_issue_manufacturi,qwi_sep_flag_issue_manufacturing,qwi_earns_flag_issue_manufacturi,qwi_job_gains_flag_issue_manufac,qwi_job_losses_flag_issue_manufa,qwi_quarters_observed_manufactur,qwi_incomplete_year_manufacturin,qwi_emp_retail,qwi_hires_retail,qwi_separations_retail,qwi_earns_retail,qwi_job_gains_retail,qwi_job_losses_retail,qwi_emp_flag_issue_retail,qwi_hires_flag_issue_retail,qwi_sep_flag_issue_retail,qwi_earns_flag_issue_retail,qwi_job_gains_flag_issue_retail,qwi_job_losses_flag_issue_retail,qwi_quarters_observed_retail,qwi_incomplete_year_retail,qwi_emp_transport_warehousing,qwi_hires_transport_warehousing,qwi_separations_transport_wareho,qwi_earns_transport_warehousing,qwi_job_gains_transport_warehous,qwi_job_losses_transport_warehou,qwi_emp_flag_issue_transport_war,qwi_hires_flag_issue_transport_w,qwi_sep_flag_issue_transport_war,qwi_earns_flag_issue_transport_w,qwi_job_gains_flag_issue_transpo,qwi_job_losses_flag_issue_transp,qwi_quarters_observed_transport_,qwi_incomplete_year_transport_wa,qwi_emp_health_social,qwi_hires_health_social,qwi_separations_health_social,qwi_earns_health_social,qwi_job_gains_health_social,qwi_job_losses_health_social,qwi_emp_flag_issue_health_social,qwi_hires_flag_issue_health_soci,qwi_sep_flag_issue_health_social,qwi_earns_flag_issue_health_soci,qwi_job_gains_flag_issue_health_,qwi_job_losses_flag_issue_health,qwi_quarters_observed_health_soc,qwi_incomplete_year_health_socia,qwi_emp_accom_food,qwi_hires_accom_food,qwi_separations_accom_food,qwi_earns_accom_food,qwi_job_gains_accom_food,qwi_job_losses_accom_food,qwi_emp_flag_issue_accom_food,qwi_hires_flag_issue_accom_food,qwi_sep_flag_issue_accom_food,qwi_earns_flag_issue_accom_food,qwi_job_gains_flag_issue_accom_f,qwi_job_losses_flag_issue_accom_,qwi_quarters_observed_accom_food,qwi_incomplete_year_accom_food,nass_corn_planted_acres,nass_corn_grain_harv_acres,nass_corn_grain_yield_buac,nass_corn_silage_harv_acres,nass_corn_silage_yield_tonac,nass_soy_planted_acres,nass_soy_harv_acres,nass_soy_yield_buac,nass_swheat_planted_acres,nass_swheat_harv_acres,nass_swheat_yield_buac,nass_corn_grain_harv_acres_cv,nass_corn_grain_yield_buac_cv,nass_corn_planted_acres_cv,nass_corn_silage_harv_acres_cv,nass_corn_silage_yield_tonac_cv,nass_soy_harv_acres_cv,nass_soy_planted_acres_cv,nass_soy_yield_buac_cv,nass_swheat_harv_acres_cv,nass_swheat_planted_acres_cv,nass_swheat_yield_buac_cv,L1_precip,L1_temp,L2_precip,L2_temp,F1_precip,F1_temp,precip_ma3,temp_ma3,county_t,irs_net_mig_rate,irs_inflow_rate,irs_outflow_rate,flood_risk_std,ln_qcew_employment,ln_bps_total_units,ln_cbp_const_establishments,ln_bea_real_gdp,ln_bea_nominal_gdp,ln_bea_real_gdp_construction,ln_bea_personal_income,ln_bea_pc_income,ln_fhfa_hpi,ln_qwi_emp_total_private,ln_qwi_hires_total_private,ln_qwi_separations_total_private,ln_qwi_emp_construction,ln_qwi_hires_construction,ln_qwi_separations_construction,qwi_hire_rate_total_private,qwi_sep_rate_total_private,qwi_jc_rate_tp,qwi_jd_rate_tp,qwi_hire_rate_construction,qwi_sep_rate_construction,qwi_jc_rate_con,qwi_jd_rate_con,ln_nass_corn_yield,ln_nass_soy_yield,ln_nass_corn_planted,ln_nass_soy_planted,_est_a1,_est_a2,_est_a3,_est_a4,_est_a5,_est_a6
27097,MN-097,Morrison County,2018,41.299999,360.79999,Minnesota,Morrison County,33158,.22367308,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,15929,33704,15672,32869,257,835,LAUCN270970000000003          ,4.7,"Unemployment Rate: Morrison County, MN (U)",973,10796,402450753,717,9.286931,6.5750756,19.813084,-.14798371,3.6127167,91,16,91,16,10730167,3670510,91,16,0,0,0,0,0,0,91,16,0,0,0,0,0,0,10730167,3670510,0,0,0,0,0,0,423,4829,24659,123,1396184,33744,41376,1174088,1189227,66949,4.76,265.43,,156.12,16692,1338,939,15488,1207,812,.080158159,.056254491,.0779313,.05242769,9068,5685,5644,3202.75,1960,1919,0,0,0,0,0,0,4,0,465,521,545,2642.25,185,208,0,0,0,0,0,0,4,0,489.25,461,427,4045.25,273,239,0,0,0,0,0,0,4,0,1029,460,375,4017.75,162,79,0,0,0,0,0,0,4,0,1560.5,940,977,2264.5,207,244,0,0,0,0,0,0,4,0,257.75,175,195,2496.25,45,67,0,0,0,0,0,0,4,0,1617,802,780,3199.5,166,143,0,0,0,0,0,0,4,0,883.25,1026,1024,1145.75,324,323,0,0,0,0,0,0,4,0,97000,65600,179.7,,,39000,37600,44.6,1700,1630,42.1,,,,,,,,,,,,411.48001,44.566666,382.09,45.525002,388.95001,40.191666,384.79001,43.797222,7,25.182459,1016.4666,991.28418,1.2729411,9.286931,4.5217886,4.8202815,13.976003,13.988814,11.111687,14.149253,10.630456,5.5813513,9.1126175,8.6457624,8.638525,6.1949153,6.1355648,6.059123,62.692986,62.240849,21.614468,21.162329,94.225853,87.276443,55.799694,48.850281,5.1912889,3.7977338,11.482467,10.571317,1,1,1,1,1,1
27097,MN-097,Morrison County,2019,40.191666,388.95001,Minnesota,Morrison County,33386,.68761688,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,15907,33462,15829,32971,78,491,LAUCN270970000000003          ,5.2,"Unemployment Rate: Morrison County, MN (U)",983,10724,413061119,741,9.2802391,6.6080008,19.839106,-.66691369,3.3472803,96,22,102,28,13601928,6636400,92,18,3,3,1,1,0,0,92,18,6,6,4,4,0,0,11692328,4726800,1109600,1109600,800000,800000,0,0,303,3692,22621,118,1416168,34053,41587,1098081,1135226,58838,5.87,281,,165.28,17013,1346,1163,15790,1213,1029,.079115972,.068359487,.076820768,.065167829,9030.25,5841,5612,3292.75,2119,1890,0,0,0,0,0,0,4,0,447,516,489,2741,186,160,0,0,0,0,0,0,4,0,414.25,436,396,4091.25,265,225,0,0,0,0,0,0,4,0,1041.75,395,470,4126.75,119,195,0,0,0,0,0,0,4,0,1531,966,926,2385.5,237,196,0,0,0,0,0,0,4,0,284.5,226,185,2786.75,109,68,0,0,0,0,0,0,4,0,1675,896,833,3254.75,217,152,0,0,0,0,0,0,4,0,882.75,1144,1059,1229.75,400,313,0,0,0,0,0,0,4,0,93500,75400,141.3,,,32900,31900,40.5,1100,1080,34.6,,,,,,,,,,,,360.79999,41.299999,411.48001,44.566666,386.67001,42.316666,387.07666,42.019444,8,14.706763,1002.2764,987.56964,1.2729411,9.2802391,4.6347289,4.7791233,13.909075,13.942343,10.982543,14.163465,10.635543,5.6383548,9.1084461,8.6728287,8.6328402,6.0288806,6.0799332,5.9839363,64.682594,62.146675,23.465574,20.929653,105.25045,95.594444,63.971031,54.315025,4.9508853,3.7013021,11.445717,10.401228,1,1,1,1,1,1
27097,MN-097,Morrison County,2020,42.316666,386.67001,Minnesota,Morrison County,33991,1.8121368,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,16196,35209,16127,34864,69,345,LAUCN270970000000003          ,6.7,"Unemployment Rate: Morrison County, MN (U)",1012,10432,426409827,786,9.2526331,6.6669569,19.870911,-2.7228646,6.0728745,107,24,108,25,13403044,5590357,106,23,1,1,0,0,0,0,106,23,2,2,0,0,0,0,13122850,5310163,280194,280194,0,0,0,0,396,4313,25646,121,1605457,34003,47215,1106359,1169998,60126,3.23,290.07,,170.61,17168,1330,1154,15952,1187,1018,.077469707,.06721808,.074410729,.063816451,9008.5,5748,6008,3467.25,2175,2435,0,0,0,0,0,0,4,0,455,464,505,2915.75,158,200,0,0,0,0,0,0,4,0,448.75,382,393,4231,250,261,0,0,0,0,0,0,4,0,964.5,411,311,4324.75,190,88,0,0,0,0,0,0,4,0,1589.5,1166,1081,2529.5,307,221,0,0,0,0,0,0,4,0,279.25,218,190,3179.25,89,61,0,0,0,0,0,0,4,0,1744.75,1052,1131,3515.5,280,360,0,0,0,0,0,0,4,0,825.5,995,1112,1254.75,367,484,0,0,0,0,0,0,4,0,99000,71500,177.2,26700,20.5,34100,33800,51.9,1400,1330,24,.7,2.2,.3,.7,5.9,.6,.3,2.8,1,.1,10.4,388.95001,40.191666,360.79999,41.299999,297.48001,43.983334,378.80667,41.269444,9,10.149746,1035.833,1025.6832,1.2729411,9.2526331,4.6913481,4.8040209,13.916585,13.972512,11.004198,14.288919,10.762467,5.6701221,9.1060352,8.6567812,8.7010136,6.1086917,5.9480348,5.9763508,63.806404,66.692566,24.143864,27.030027,85.125351,87.576599,55.710308,58.16156,5.177279,3.9493189,11.502875,10.437053,1,1,1,1,1,1
27097,MN-097,Morrison County,2021,43.983334,297.48001,Minnesota,Morrison County,34069,.2294725,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,16432,33395,16072,32739,360,656,LAUCN270970000000003          ,4.6,"Unemployment Rate: Morrison County, MN (U)",1037,10596,448668899,814,9.2682314,6.7019606,19.921795,1.5720859,3.562341,123,27,131,35,17877676,8554085,115,19,8,8,0,0,0,0,115,19,16,16,0,0,0,0,14517676,5194085,3360000,3360000,0,0,0,0,469,6957,39654,130,1742765,34072,51149,1068356,1214327,61387,8.699999999999999,315.32,,185.46,17297,508,1930,16077,418,1747,.02936925,.11158004,.025999879,.10866455,9024.75,6174,6354,3361.5,2346,2525,0,0,0,0,0,0,4,0,441,499,472,3036.25,203,177,0,0,0,0,0,0,4,0,450.25,380,364,4589.5,253,237,0,0,0,0,0,0,4,0,1078.25,537,515,4533,129,106,0,0,0,0,0,0,4,0,1665.75,1341,1280,2691.75,362,300,0,0,0,0,0,0,4,0,289.25,180,224,3266.75,73,117,0,0,0,0,0,0,4,0,1803.5,1049,955,3593.75,340,245,0,0,0,0,0,0,4,0,910.5,1083,1029,1378.5,363,309,0,0,0,0,0,0,4,0,102500,68800,110.3,,,36200,35800,30.8,700,560,24.8,1,6.4,.2,,,.5,.3,5.8,2.4,.2,15.4,386.67001,42.316666,388.95001,40.191666,341.82001,42.158333,357.70001,42.163887,10,19.255041,980.21661,960.96155,1.2729411,9.2682314,4.882802,4.8751974,13.881632,14.009701,11.024954,14.370983,10.842498,5.7535882,9.1078367,8.7282639,8.7569971,6.1120214,5.9427996,5.8998976,68.411865,70.40638,25.99518,27.978615,84.39756,80.843979,56.191006,52.637424,4.7032042,3.4275148,11.537618,10.496815,1,1,1,1,1,1
27097,MN-097,Morrison County,2022,42.158333,341.82001,Minnesota,Morrison County,34278,.6134609,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,16727,33765,16542,33145,185,620,LAUCN270970000000003          ,4.1,"Unemployment Rate: Morrison County, MN (U)",1081,10418,455489129,841,9.2512903,6.7345915,19.936882,-1.6798792,3.3169534,17,14,18,14,4868321,3908321,16,14,1,0,0,0,0,0,16,14,2,0,0,0,0,0,4448321,3908321,420000,0,0,0,0,0,515,7698,45116,129,1822360,34284,53155,1153663,1446968,53422,18.13,372.48,,219.08,17378,361,2084,16160,274,1896,.02077339,.11992174,.01695545,.11732673,8685,5803,5892,3478.75,2207,2294,0,0,0,0,0,0,4,0,434.25,403,388,3140.25,144,128,0,0,0,0,0,0,4,0,471,385,372,4612.5,255,240,0,0,0,0,0,0,4,0,1051,502,541,4871.25,131,169,0,0,0,0,0,0,4,0,1682,1075,1178,2729.25,244,347,0,0,0,0,0,0,4,0,253.75,102,109,3337.5,54,61,0,0,0,0,0,0,4,0,1804,1095,1002,3744.75,297,206,0,0,0,0,0,0,4,0,960.25,1040,1071,1417.5,387,418,0,0,0,0,0,0,4,0,102000,85300,175.9,16100,19.5,34800,34500,51.4,1400,1360,37.4,.6,3.3,.2,.5,3.9,.4,.2,5,.7,.4,12.5,297.48001,43.983334,386.67001,42.316666,307.47,43.016666,341.99002,42.819443,11,18.087402,985.03412,966.94672,1.2729411,9.2512903,2.9444389,4.8675346,13.958452,14.184981,10.885978,14.415643,10.880967,5.9201832,9.0694675,8.6663027,8.6815205,6.1569791,5.9558372,5.9215784,66.816353,67.841103,25.411629,26.413357,81.740974,78.980888,54.140129,50.955414,5.1699157,3.9396381,11.532728,10.457373,1,1,1,1,1,1
27097,MN-097,Morrison County,2023,43.016666,307.47,Minnesota,Morrison County,34328,.14586616,Minnesota,MN,27,Morrison,97,27097,27137974,66.857506,Relatively Low,29621518,72.184402,Relatively Low,23.982189,Relatively Low,93.702293,Very High,279781.88,59.064884,Relatively Low,20662924,80.152672,Relatively Moderate,350471.84,77.989822,Relatively Low,201125.75,36.544636,Very Low,27904.91,27.753023,Relatively Low,December 2025,16952,33957,17225,34038,-273,-81,LAUCN270970000000003          ,4.4,"Unemployment Rate: Morrison County, MN (U)",1100,10775,491859113,878,9.2849836,6.7776465,20.013702,3.4267614,4.3995242,136,136,187,187,44483187,44483187,133,133,2,2,0,0,1,1,133,133,4,4,0,0,50,50,35510187,35510187,700000,700000,0,0,8273000,8273000,547,9951,56030,129,1837836,34366,53478,1144912,1471399,65096,5.7,393.7,,231.56,17682,316,2262,16445,228,2068,.017871279,.12792671,.0138644,.12575251,8867.75,6553,6275,3682.25,2645,2369,0,0,0,0,0,0,4,0,428.75,355,387,3327.75,104,136,0,0,0,0,0,0,4,0,481.75,407,381,5334.5,276,252,0,0,0,0,0,0,4,0,1055.75,756,718,5209.25,189,151,0,0,0,0,0,0,4,0,1580.25,1125,1065,2721.75,351,289,0,0,0,0,0,0,4,0,250.75,82,90,3441,33,41,0,0,0,0,0,0,4,0,1967.5,1299,1118,3756.75,359,179,0,0,0,0,0,0,4,0,946.5,1088,1062,1428,493,467,0,0,0,0,0,0,4,0,107500,80000,145,27300,12.5,35400,35000,38.2,700,630,30.3,.3,7.3,.1,.5,18.3,.5,.3,8.800000000000001,.4,.1,9,341.82001,42.158333,297.48001,43.983334,,,315.59,43.052776,12,-2.3595898,989.1925,991.55206,1.2729411,9.2849836,5.2364421,4.8675346,13.950838,14.201724,11.083618,14.424099,10.887026,5.9755893,9.0902891,8.7878304,8.7444878,6.1794991,6.0112672,5.9454207,73.896988,70.762032,29.827183,26.714781,84.48365,79.086662,57.291126,52.309288,4.9767337,3.6428356,11.585246,10.474467,1,1,1,1,1,1
27099,MN-099,Mower County,2011,43.966667,462.23001,Minnesota,Mower County,39351,,Minnesota,MN,27,Mower,99,27099,27537494,67.270996,Relatively Low,26939626,69.70916,Relatively Low,37.722645,Relatively Low,83.07888,Very High,2023699.8,91.857506,Relatively High,16738373,74.968193,Relatively Moderate,7186.3389,18.829517,Very Low,252859,41.040462,Relatively Low,189545.83,77.180138,Relatively Moderate,December 2025,,,,,,,LAUCN270990000000003          ,5.7,"Unemployment Rate: Mower County, MN (U)",883,16118,640755246,765,9.6876917,6.6398759,20.278158,,,36,32,36,32,6964282,6518500,36,32,0,0,0,0,0,0,36,32,0,0,0,0,0,0,6964282,6518500,0,0,0,0,0,0,393,3700,17480,103,1553977,39336,39505,1846489,1670920,53648,-3.43,289.53,177.42,111.47,19143,1016,1713,17382,891,1580,.05307423,.089484408,.05125992,.090898633,13974.25,8192,7764,3677.5,2236,1809,0,0,0,0,0,0,4,0,139.75,90,69,2509,45,24,0,0,0,0,0,0,4,0,494,563,521,3439,233,190,0,0,0,0,0,0,4,0,3824,1996,1776,3583.75,325,104,0,0,0,0,0,0,4,0,1844,1103,1074,1772,335,306,0,0,0,0,0,0,4,0,430,231,205,2494.25,90,65,0,0,0,0,0,0,4,0,2712.75,977,988,3425.25,175,186,0,0,0,0,0,0,4,0,1060.75,1241,1202,989,365,325,0,0,0,0,0,0,4,0,210000,205000,177.4,4780,21,148500,147500,47.4,,,,,,,,,,,,,,,,,,,312.10001,48.291668,,,0,,,,1.060377,9.6876917,3.6109178,4.6443911,14.428797,14.328885,10.8902,14.256328,10.584183,5.6682591,9.545043,9.011035,8.9573822,6.2045579,6.3350544,6.2576675,58.622108,55.559334,16.000858,12.945238,113.96761,105.46558,47.165993,38.46154,5.1784072,3.8586223,12.254863,11.90834,1,0,0,1,0,0
27099,MN-099,Mower County,2012,48.291668,312.10001,Minnesota,Mower County,39400,.12452034,Minnesota,MN,27,Mower,99,27099,27537494,67.270996,Relatively Low,26939626,69.70916,Relatively Low,37.722645,Relatively Low,83.07888,Very High,2023699.8,91.857506,Relatively High,16738373,74.968193,Relatively Moderate,7186.3389,18.829517,Very Low,252859,41.040462,Relatively Low,189545.83,77.180138,Relatively Moderate,December 2025,18474,41123,19126,43889,-652,-2766,LAUCN270990000000003          ,5,"Unemployment Rate: Mower County, MN (U)",880,16171,659421274,784,9.6909752,6.6644092,20.306873,.32882491,2.4836602,30,25,30,25,5731228,5174000,30,25,0,0,0,0,0,0,30,25,0,0,0,0,0,0,5731228,5174000,0,0,0,0,0,0,416,3476,19032,97,1611929,39374,40939,1906049,1770828,55317,-.86,287.05,175.9,110.51,19040,1117,1720,17318,993,1588,.058665968,.090336129,.05733918,.091696501,14328.25,7944,7952,3746,2422,2430,0,0,0,0,0,0,4,0,153.75,89,72,2593.75,50,33,0,0,0,0,0,0,4,0,515.25,456,453,3541,192,190,0,0,0,0,0,0,4,0,3847.75,1168,1351,3564,95,277,0,0,0,0,0,0,4,0,1987.75,1686,1404,1733,824,543,0,0,0,0,0,0,4,0,445.75,195,202,2617.75,54,61,0,0,0,0,0,0,4,0,2723.5,1085,1030,3519.5,211,157,0,0,0,0,0,0,4,0,1045.75,998,1017,1035.75,250,269,0,0,0,0,0,0,4,0,222000,218000,167.1,,,137000,136500,45.6,,,,,,,,,,,,,,,462.23001,43.966667,,,433.85999,44.383335,,,1,-70.203049,1043.731,1113.934,1.060377,9.6909752,3.4339871,4.5849676,14.460543,14.386958,10.920835,14.292942,10.619839,5.6596565,9.5700579,8.980298,8.9813042,6.2465911,6.1246834,6.1180973,55.442917,55.498753,16.903669,16.959503,88.500725,87.918488,37.263466,36.875301,5.1185923,3.8199077,12.310432,11.827736,1,1,0,1,1,0
27099,MN-099,Mower County,2013,44.383335,433.85999,Minnesota,Mower County,39330,-.17766498,Minnesota,MN,27,Mower,99,27099,27537494,67.270996,Relatively Low,26939626,69.70916,Relatively Low,37.722645,Relatively Low,83.07888,Very High,2023699.8,91.857506,Relatively High,16738373,74.968193,Relatively Moderate,7186.3389,18.829517,Very Low,252859,41.040462,Relatively Low,189545.83,77.180138,Relatively Moderate,December 2025,18723,41337,18969,42098,-246,-761,LAUCN270990000000003          ,4.5,"Unemployment Rate: Mower County, MN (U)",866,16244,660311859,782,9.6954784,6.6618547,20.308224,.4514254,-.25510204,46,40,46,40,9009797,8341123,46,40,0,0,0,0,0,0,46,40,0,0,0,0,0,0,9009797,8341123,0,0,0,0,0,0,395,4552,20088,96,1659805,39294,42241,1992470,1896724,50373,1.34,290.89,178.26,111.99,19272,1099,1733,17536,972,1600,.057025742,.089923203,.055428829,.091240883,14176,7201,7693,3626.5,2214,2707,0,0,0,0,0,0,4,0,151.75,73,67,2492.25,34,30,0,0,0,0,0,0,4,0,488.5,454,463,3482.5,192,203,0,0,0,0,0,0,4,0,3732.5,1166,1367,3640.25,209,411,0,0,0,0,0,0,4,0,2111,1262,1658,1660.5,363,759,0,0,0,0,0,0,4,0,445.75,189,186,2698.25,59,55,0,0,0,0,0,0,4,0,2697.75,1196,1105,2887,268,180,0,0,0,0,0,0,4,0,1056.25,1023,1013,1069.5,292,282,0,0,0,0,0,0,4,0,127000,123800,154.5,,,121500,120600,42,,,,,,,,,,,,,,,312.10001,48.291668,462.23001,43.966667,446.95999,41.141666,402.73001,45.547222,2,-19.349098,1051.0298,1070.3789,1.060377,9.6954784,3.8501475,4.5747108,14.504886,14.455639,10.82721,14.32221,10.651147,5.672945,9.5593758,8.8821144,8.9481964,6.1933846,6.1202974,6.1398845,50.797123,54.267776,15.617946,19.095655,92.937561,94.779938,39.303993,41.555782,5.040194,3.7376697,11.751943,11.707669,1,1,1,1,1,1
27099,MN-099,Mower County,2014,41.141666,446.95999,Minnesota,Mower County,39417,.22120519,Minnesota,MN,27,Mower,99,27099,27537494,67.270996,Relatively Low,26939626,69.70916,Relatively Low,37.722645,Relatively Low,83.07888,Very High,2023699.8,91.857506,Relatively High,16738373,74.968193,Relatively Moderate,7186.3389,18.829517,Very Low,252859,41.040462,Relatively Low,189545.83,77.180138,Relatively Moderate,December 2025,18209,39844,18796,40987,-587,-1143,LAUCN270990000000003          ,3.9,"Unemployment Rate: Mower County, MN (U)",860,16255,694062320,821,9.6961555,6.7105231,20.358072,.067717314,4.9872122,32,26,32,26,5142930,4474256,32,26,0,0,0,0,0,0,32,26,0,0,0,0,0,0,5142930,4474256,0,0,0,0,0,0,415,4545,20047,94,1625452,39370,41287,1865291,1797430,48824,.52,292.39,179.18,112.57,19295,1275,1727,17561,1134,1590,.066079304,.089505047,.064574912,.090541542,14104.75,7187,7266,3914,2103,2184,0,0,0,0,0,0,4,0,186.75,120,112,2409,48,41,0,0,0,0,0,0,4,0,486,387,351,3734.75,192,157,0,0,0,0,0,0,4,0,3621,1059,1072,3672,117,129,0,0,0,0,0,0,4,0,1844.75,1349,1324,1698.5,414,390,0,0,0,0,0,0,4,0,432.5,195,171,2887,70,46,0,0,0,0,0,0,4,0,3033.75,1253,1243,3278,219,208,0,0,0,0,0,0,4,0,1041.75,1055,1080,1128.5,283,305,0,0,0,0,0,0,4,0,225500,221000,175.9,4150,22,141000,140100,47.2,,,,,,,,,,,,,,,433.85999,44.383335,312.10001,48.291668,432.64001,43.533333,397.63998,44.605556,3,-28.997641,1010.8329,1039.8306,1.060377,9.6961555,3.4965076,4.5538769,14.438928,14.401869,10.795978,14.301296,10.628303,5.6780887,9.5543375,8.880168,8.891099,6.1882639,5.9610052,5.8636312,50.954464,51.514561,14.909871,15.484145,79.629631,72.222221,39.506172,32.304527,5.1699157,3.854394,12.326076,11.856515,1,1,1,1,1,1
